panoid,lat,lon,year,month,ang_0,ang_90,ang_180,ang_270,img_path
-5sPMSwC0QiEk7S2d_7C9Q,-1.342445311969809,36.76736758246918,2022.0,4.0,0.2802539,0.0,0.0,0.0,-/5/
-61sJ0WPni3_ky1z-gDLKg,-1.231207487831434,36.77982337413614,2022.0,1.0,0.0,0.0,0.0,0.0,-/6/
-6273yu17dE8Trhh0N-bhg,-1.293421652105339,36.81720544460689,2022.0,4.0,0.0,0.0,0.0,0.0,-/6/
-68NWydNCnoO5EKdq7RRvw,-1.271279185193735,36.77726059715754,2021.0,8.0,0.0,0.0,0.0,0.0,-/6/
-6A0E1TMTG1KH61EuybWGg,-1.453053559602738,36.97251957528307,2021.0,9.0,0.0,0.0,0.0,0.0,-/6/
-6DT_1TPgKtk1OR4r2mFKQ,-1.386415390105718,36.74080936752631,2018.0,1.0,0.0,0.0,0.0,0.0,-/6/
-6EXD4u_IS8HquWVnge1bA,-1.321859089135183,36.90326565626429,2021.0,10.0,0.0,0.0,0.0,0.0,-/6/
-6FuWlRBWAeBluFc29zr7A,-1.249681317565505,36.8637764290777,2021.0,7.0,0.0,0.0,0.0,0.0,-/6/
-6HJmVZ4JqJ6i2yZio_Oog,-1.14748863906569,36.95192837611874,2018.0,5.0,0.0,0.0,0.0,0.0,-/6/
-6NbMPS3Dv8nXRoZ6fifzg,-1.168760423273584,36.7903534908932,2022.0,2.0,0.0,0.0,0.0,0.0,-/6/
-6QeyzX9oQIlY8TbrFxKUg,-1.291812274382232,37.06900109241614,2018.0,2.0,0.0,0.44598022,0.0,0.0,-/6/
-6SOXQcTZXuAv52dmWWkSw,-1.325439123842022,36.83593907438843,2021.0,7.0,0.45628247,0.59027284,0.0,0.0,-/6/
-6SahPU_S6Ws9laf2haZmA,-1.146530178661777,36.96127354129867,2018.0,5.0,0.0,0.0,0.0,0.0,-/6/
-6WsaCGV1_MMjfAQYY74DQ,-1.278541312763211,36.95818668681737,2018.0,2.0,0.0,0.0,0.0,0.0,-/6/
-6XpKg3GExYcRzDK4rDYPw,-1.315023618992088,36.8000776218536,2018.0,1.0,0.26296765,0.25402614,0.0,0.28885972,-/6/
-6cw0SMtI6Uk8kXR5CyWBA,-1.254269757669422,36.88736418042615,2018.0,2.0,0.0,0.0,0.0,0.0,-/6/
-6cxcWkThX6s-smOzyeXQA,-1.31252188584294,36.89302689821053,2021.0,7.0,0.0,0.0,0.0,0.0,-/6/
-6ge_Cft7t9cYgefXVBIUQ,-1.177075515338344,36.728540298489,2022.0,2.0,0.0,0.0,0.0,0.0,-/6/
-6kHjj7dG7uvPDhCxbqoew,-1.447511825876006,36.97456061289652,2022.0,5.0,0.0,0.0,0.0,0.0,-/6/
-6kbWssY0-Rl6E0gTgBw7Q,-1.293320005239774,36.7002092915985,2021.0,8.0,0.0,0.0,0.0,0.0,-/6/
-6o5zcYJHGuyZZ_LFTXobQ,-1.211955206256586,36.93473250499363,2021.0,9.0,0.0,0.0,0.0,0.0,-/6/
-6rp16XQ9r5CRveD07c1ZQ,-1.19550906589397,36.83854662726086,2021.0,11.0,0.0,0.0,0.0,0.0,-/6/
-6uD81iAP3_4Lg0W-6cSBQ,-1.232380668991922,36.71130748211394,2021.0,10.0,0.0,0.0,0.0,0.0,-/6/
-7-RMmuPgyQqXMfuun2o4A,-1.299519873283905,36.79500219243489,2021.0,7.0,0.43357742,0.0,0.5050134,0.0,-/7/
-71JXugFB9ZYkN9z4kx4KA,-1.234515515346843,36.88284867869902,2018.0,2.0,0.0,0.0,0.29521087,0.0,-/7/
-72VHr6YARTIrKPIhw3LHw,-1.22321431842435,36.88836016497482,2021.0,7.0,0.0,0.0,0.0,0.0,-/7/
-73-7nt1vSvI45MUC2E0EQ,-1.319755911541994,36.83891486861149,2021.0,10.0,0.0,0.0,0.0,0.0,-/7/
-74gArjjlorqlhOE5cp1hA,-1.357463380257335,36.65684379385264,2018.0,5.0,0.0,0.0,0.0,0.0,-/7/
-77bTl3mVFuF-vZ66UtmLg,-1.23546468637783,36.67939866665086,2021.0,10.0,0.0,0.0,0.0,0.4619589,-/7/
-79Tu_VdA5mayZBiz2sK9g,-1.276899574224137,36.87549610410753,2018.0,1.0,0.0,0.0,0.0,0.0,-/7/
-7ASsNL6t-zLzVh9V8aCFg,-1.301827308405487,36.68745862061859,2021.0,7.0,0.0,0.0,0.0,0.0,-/7/
-7AVs8e3w630vyMiXIPsRA,-1.209547665158162,36.92221511037821,2021.0,9.0,0.2566613,0.0,0.0,0.380052,-/7/
-7B176SI_4qeaJvccKYs1g,-1.261111025823772,36.80380237815398,2021.0,7.0,0.0,0.0,0.0,0.0,-/7/
-7HADTErypjC3jJHz1K28g,-1.194592843547532,36.73773858971635,2021.0,12.0,0.0,0.27967602,0.0,0.5899887,-/7/
-7HDTvS6_KkQNoptiEETjA,-1.48252976545912,36.95668814210288,2022.0,3.0,0.0,0.0,0.0,0.0,-/7/
-7N9UT7bV0KnU1rnw4Zqog,-1.325340704514779,36.72584184789029,2017.0,12.0,0.0,0.0,0.51329154,0.0,-/7/
-7QbeRYPBUVEFeAQjk7ixw,-1.198881421546359,36.9013330744602,2021.0,7.0,0.0,0.0,0.37265423,0.2819229,-/7/
-7QfFFvKND4GL1Smh4iQmw,-1.279923369507446,36.82122373809974,2021.0,8.0,0.0,0.0,0.0,0.0,-/7/
-7UHVDyPKqt2oBUtb77O0A,-1.289617650803968,36.76045738002613,2017.0,12.0,0.0,0.0,0.0,0.632545,-/7/
-7VIb-rx0i8d056AfER4nA,-1.300073028485841,36.77684306182847,2022.0,4.0,0.0,0.0,0.0,0.0,-/7/
-7XHpcWsDvewCp8UQmLTrw,-1.28585366561599,36.78147370919144,2018.0,2.0,0.0,0.29325584,0.38374475,0.0,-/7/
-7bmA748IfyXF6xaJAM87A,-1.16337315297905,36.96868514924989,2022.0,5.0,0.0,0.0,0.0,0.0,-/7/
-7eibg_HOBRAJwd5kX-ZIg,-1.265252098432368,37.00063134575154,2018.0,2.0,0.0,0.0,0.0,0.0,-/7/
-7hte8mvAL18JuCDOSjhqg,-1.175641003815949,36.91014337368019,2021.0,9.0,0.0,0.0,0.0,0.0,-/7/
-7jlclVehDfhu8-p15rB_w,-1.267111636892014,36.7983512031209,2021.0,8.0,0.38380474,0.0,0.0,0.0,-/7/
-7kI1ilhtCDwfY4lllvOQg,-1.283098957265596,36.83331869924225,2021.0,8.0,0.28461632,0.0,0.0,0.0,-/7/
-7mz7YmTcMbnbc0cJ4g7tA,-1.228869673152821,36.70790953743229,2021.0,10.0,0.0,0.0,0.0,0.0,-/7/
-7n441jvQA9lttbL43Toig,-1.287021298515726,36.69368508881586,2021.0,8.0,0.0,0.0,0.0,0.0,-/7/
-7pjFkem_0s0L2HlJOja1Q,-1.208878367229977,36.81336027259013,2018.0,2.0,0.0,0.26833013,0.0,0.0,-/7/
-7tsGXowJpViuSvaMXwu6Q,-1.330950608993914,36.86814000321166,2022.0,5.0,0.0,0.0,0.0,0.0,-/7/
-7uT9rJHytPv1Em4gEIghg,-1.266527358913824,37.00652988368078,2018.0,2.0,0.0,0.0,0.0,0.0,-/7/
-7xUG_Y1bwuh7dDaaHKtJg,-1.489961675372372,36.94975911559521,2022.0,3.0,0.0,0.0,0.0,0.0,-/7/
-7z1ucqqjFk_SyUHzJwkoQ,-1.193273976042879,36.91042855702216,2018.0,2.0,0.0,0.0,0.0,0.0,-/7/
-82AVE03AmKc-gnZOu4zEw,-1.265120275379416,36.80234118979835,2021.0,7.0,0.0,0.25491068,0.0,0.0,-/8/
-83imS9LcG8BRRrxkBmfwQ,-1.233442921882815,36.69960907763245,2021.0,8.0,0.0,0.0,0.0,0.0,-/8/
-84KLHLCijqbQ9DWS79lKw,-1.137614839469558,36.97055225909982,2021.0,11.0,0.0,0.2736065,0.0,0.0,-/8/
-84MRAWhZyx--9Ey4K4zQA,-1.318010755202734,36.7880052394999,2021.0,7.0,0.0,0.0,0.0,0.0,-/8/
-8EKgjsYGuts4mtd7SAuVQ,-1.199962186754262,36.80267822534823,2018.0,2.0,0.0,0.0,0.0,0.0,-/8/
-8Ht3TiLuen1B-EpfNSfdw,-1.35901187116682,36.74824681384178,2017.0,12.0,0.0,0.0,0.0,0.0,-/8/
-8Hv3D-a9kAnlc6wzmePsA,-1.238536922601241,36.77675634897961,2022.0,2.0,0.0,0.0,0.0,0.29702172,-/8/
-8IstW1ndLrDt-mO-OrvKg,-1.237534202393389,36.89849872604608,2018.0,2.0,0.2793956,0.0,0.34492835,0.0,-/8/
-8Ju3S-F50wrx-N9ilHdkw,-1.33723908762887,36.89388920938561,2021.0,10.0,0.43358746,0.59067774,0.0,0.33223635,-/8/
-8KGH0FI3dIV77zTCrIwKw,-1.322851960152701,36.76071412268254,2021.0,7.0,0.0,0.0,0.0,0.49528363,-/8/
-8LRbid8zCnosXZQGetQTw,-1.375928588066646,36.92380139309619,2022.0,4.0,0.0,0.0,0.0,0.0,-/8/
-8P-G7tX6PpymcMYWCNwBg,-1.273569451317819,36.91150028186171,2018.0,1.0,0.0,0.0,0.0,0.0,-/8/
-8POaPwQPnh7yaR8zK0Wfw,-1.364007584725064,36.91423748611606,2021.0,8.0,0.0,0.0,0.0,0.0,-/8/
-8RnMDRFkkibWYpuSBk4QQ,-1.351131896463343,36.89623056129091,2021.0,8.0,0.0,0.0,0.0,0.0,-/8/
-8V8h2VKFkOL3vPciGK6bw,-1.370605694503594,36.74410162454426,2021.0,7.0,0.0,0.0,0.0,0.0,-/8/
-8YdieXf8v7fHVFzIqdUdw,-1.378286753073125,36.74544021084903,2017.0,12.0,0.2885706,0.0,0.29661107,0.0,-/8/
-8_siHF0rjLw0NMzTWpJ3g,-1.29940874980881,36.798763687013,2018.0,3.0,0.33636245,0.41395772,0.0,0.0,-/8/
-8cGYWQBXFvxliuIQoc_3w,-1.265160869312312,37.02875734541932,2018.0,2.0,0.0,0.0,0.0,0.0,-/8/
-8dPfUJyqiTCryir4f4Q0Q,-1.22045960092242,36.91363178879653,2018.0,2.0,0.0,0.0,0.0,0.0,-/8/
-8dnJbSAQVReEhdVhKB8VQ,-1.221339781638551,36.86439772509986,2018.0,1.0,0.0,0.0,0.0,0.0,-/8/
-8eIrmWEP_aZ7ixB9VIueg,-1.280919735775949,36.85066830720485,2021.0,8.0,0.39101696,0.0,0.2645806,0.0,-/8/
-8g_uTA-DjUkuVMN0aaR3g,-1.291965809106857,36.97737398551882,2018.0,2.0,0.0,0.0,0.0,0.0,-/8/
-8hBsb_UsQnDtjS1V6mYvA,-1.281426962112789,36.89980169309744,2018.0,1.0,0.51731455,0.0,0.0,0.0,-/8/
-8ivX7UjvSguvWofpeyePw,-1.257508567927686,36.83651822829837,2018.0,1.0,0.0,0.3613195,0.0,0.0,-/8/
-8j7fximvB1bmkFS7rLcWw,-1.273118519108217,36.94418286562651,2018.0,2.0,0.0,0.0,0.0,0.0,-/8/
-8llCQ8SqFQSOoI2e1RAgw,-1.326878151631397,36.79610090684729,2022.0,5.0,0.0,0.0,0.0,0.0,-/8/
-8o1puR438dppUzrVleSnA,-1.190360931610898,36.94182795509356,2021.0,9.0,0.0,0.0,0.0,0.0,-/8/
-8slgdByzSoXcMB-llodiA,-1.390371775712882,36.78014243082419,2018.0,2.0,0.0,0.0,0.0,0.0,-/8/
-8xS_ivMDIUhS-7DlpE6oA,-1.374381384724301,36.73432170465583,2021.0,7.0,0.0,0.0,0.0,0.32150078,-/8/
-9-mE__v_wiiYZy-5_w3aQ,-1.380931458205141,36.67672024398162,2018.0,5.0,0.0,0.0,0.0,0.0,-/9/
-92MAIhHebhDVMlra2FiNw,-1.262359280688018,36.84129960565781,2021.0,7.0,0.0,0.0,0.0,0.3967323,-/9/
-92ofp69NakKoCQH73kG_w,-1.236105858495018,36.66724005729615,2021.0,12.0,0.0,0.0,0.0,0.0,-/9/
-93Fno8rTGc354c6cNQHiw,-1.259197182714493,37.03530768783848,2021.0,10.0,0.0,0.0,0.0,0.0,-/9/
-94qtlIAZr5By0c8Hx95-A,-1.208648010859944,36.92727308163969,2021.0,9.0,0.0,0.0,0.0,0.0,-/9/
-967f9cy9k-NbToPxeUi6g,-1.156280940517163,36.96140471947851,2018.0,5.0,0.0,0.29005355,0.0,0.2569921,-/9/
-96R1H0yboSTnOT-kwJRVw,-1.19542658133565,36.92476546675528,2021.0,12.0,0.0,0.42706695,0.0,0.0,-/9/
-972HrIdCXsFmN3vypRAqA,-1.28877435054177,37.06542431108311,2018.0,2.0,0.0,0.0,0.0,0.0,-/9/
-997EmNYPzvePfvUwFaWEw,-1.277183449679976,36.91243916657259,2018.0,1.0,0.5147767,0.37159416,0.0,0.0,-/9/
-9AImT7TQY5oTJAZXCYpWw,-1.193950540934754,36.72975111090401,2022.0,2.0,0.3816446,0.0,0.0,0.27270213,-/9/
-9GA3ZJjbKtNN15mm4Xf8w,-1.306533865037155,36.78928591889691,2021.0,7.0,0.0,0.33018598,0.0,0.0,-/9/
-9Gk2x9G3RcLRIMtfNL42w,-1.264069282221641,36.6600768731228,2021.0,10.0,0.0,0.0,0.0,0.0,-/9/
-9HGyPWV8v7bchrgkm8qew,-1.30858743099277,36.72812035038081,2021.0,8.0,0.0,0.0,0.0,0.0,-/9/
-9HJBxN8o_0NXkmfC5dBSA,-1.202691706192464,36.83768333881111,2021.0,8.0,0.0,0.0,0.0,0.0,-/9/
-9HzFo2pZmHVTO20p_ImDw,-1.275340003496181,36.98368691652441,2018.0,2.0,0.0,0.0,0.0,0.0,-/9/
-9LJg6WqDfIpTCIqP-mXhg,-1.188366719069566,36.93510362726984,2021.0,9.0,0.0,0.0,0.0,0.0,-/9/
-9OI6-92oy-Xy3jk7BH5jQ,-1.16701797274033,36.76557825378769,2022.0,2.0,0.0,0.0,0.0,0.0,-/9/
-9OP1gBcoL4ZYMFnP00NSw,-1.295039775581521,37.00650431976381,2018.0,2.0,0.0,0.0,0.0,0.0,-/9/
-9Og40L5Ns2BpmM-SsUurA,-1.203009935740479,36.90463737856457,2018.0,2.0,0.0,0.0,0.0,0.0,-/9/
-9PgXGBPI8lGpd2ZCinPTg,-1.205706894639904,36.65664654291943,2021.0,12.0,0.0,0.0,0.266431,0.0,-/9/
-9QdksGCMY92lDK-goKYIA,-1.30034707421763,36.76867558094659,2021.0,8.0,0.0,0.0,0.0,0.0,-/9/
-9TUxVQJots6tzrVKWbHpg,-1.235147902276549,36.97038092900237,2021.0,7.0,0.0,0.0,0.0,0.0,-/9/
-9U8g8mRNIGAacneH-aD2Q,-1.31280007106467,36.84977248052865,2021.0,8.0,0.0,0.0,0.0,0.0,-/9/
-9UZk4lKFYR2q4G0Ql0ofA,-1.297250225582192,36.78378271931373,2018.0,3.0,0.0,0.0,0.0,0.0,-/9/
-9V1E1OouXx5nzBmuATflw,-1.245288498603908,36.67628329575614,2021.0,8.0,0.0,0.0,0.0,0.0,-/9/
-9V9wdSh01Tin25PfonB7A,-1.487266179324953,36.96414005884032,2022.0,3.0,0.0,0.0,0.0,0.0,-/9/
-9XIG_nC7GZsGEKTh5r7kQ,-1.201683536943942,36.96135470782521,2021.0,9.0,0.0,0.0,0.0,0.0,-/9/
-9XQjmd2dr7T2AB6jeM_eQ,-1.152850244919262,36.80851431659361,2021.0,11.0,0.0,0.0,0.0,0.0,-/9/
-9_Y7uvVgJt4nV-frC5y6w,-1.228940946816417,36.71157566501844,2021.0,8.0,0.0,0.0,0.0,0.0,-/9/
-9_whsC_8b7SvlaDQq_Cag,-1.311957794658612,36.8287546254259,2021.0,8.0,0.0,0.0,0.0,0.0,-/9/
-9dVx5s33IPXqzRgQsTLqw,-1.240065051315641,36.6712922419288,2017.0,12.0,0.0,0.0,0.38670936,0.0,-/9/
-9fyy3Dz0rLejBnFOfpjGA,-1.250126658883552,36.92257702669872,2018.0,2.0,0.0,0.0,0.0,0.0,-/9/
-9gA2sE9YIEFtcrHVWySPg,-1.287374427906837,36.68188449981412,2021.0,10.0,0.0,0.0,0.42393634,0.50698096,-/9/
-9isEg7WnWG1QPQT_oZvsw,-1.265922912023691,36.79041019315474,2021.0,8.0,0.34037668,0.0,0.31176233,0.31631935,-/9/
-9k1E2gpZvbrnLs8kHvLPA,-1.291194789364759,37.0272118395964,2018.0,2.0,0.0,0.0,0.0,0.0,-/9/
-9mEHdGx5LaJjMpv34jOhw,-1.317501460107398,36.70323233820444,2021.0,7.0,0.0,0.3868338,0.0,0.0,-/9/
-9n-DDDsVPVtx_Ll2NlxuA,-1.26381033165364,36.88180041953186,2018.0,2.0,0.0,0.2629129,0.0,0.0,-/9/
-9v91V0S8VIWuJsurv894A,-1.220345845053558,36.81343995964443,2022.0,2.0,0.0,0.0,0.0,0.39461562,-/9/
-9vH-ZcJBi7KUqy356UZSA,-1.251881592687786,36.79441531727453,2017.0,12.0,0.29767826,0.0,0.45698237,0.0,-/9/
-9yZf31JNa12NxqWesNxeg,-1.340623392261016,36.75147222462878,2021.0,7.0,0.0,0.0,0.0,0.0,-/9/
-A1iG1oZLdiEWtfmExSCyg,-1.204964022925535,36.77153169191836,2021.0,9.0,0.3802282,0.3130295,0.40402624,0.27652133,-/a/
-A34kkPeslDXSzYa9-8owQ,-1.203951220867537,36.83534266922401,2021.0,8.0,0.0,0.0,0.0,0.0,-/a/
-A38FSPrcjyygT1N2CWVdg,-1.312138534460048,36.88807218763941,2021.0,8.0,0.0,0.0,0.0,0.0,-/a/
-A5rOBTC2AQZKf4Cef3ZbA,-1.206809994737327,36.7831840848453,2018.0,2.0,0.0,0.4595517,0.0,0.0,-/a/
-A8ZMKz5shLVgRLvdXhrBw,-1.200344832375398,36.87170568700738,2021.0,8.0,0.0,0.0,0.0,0.0,-/a/
-A8p7VzVEQwH5n37MSWrqg,-1.304395894150949,36.89916124899204,2018.0,2.0,0.0,0.43156293,0.0,0.0,-/a/
-AA-uTO_1-MnXe01QWCnHg,-1.271692732447485,36.87787144858918,2021.0,10.0,0.0,0.0,0.0,0.0,-/a/
-ABsHZoNEbBn1pj8YA68PQ,-1.264450593616011,36.81072052870577,2021.0,8.0,0.0,0.36271906,0.0,0.6180119,-/a/
-ABy41nHTbO21QwV1A4Eig,-1.372222664336501,36.76680095680488,2021.0,7.0,0.0,0.34325132,0.2743769,0.0,-/a/
-AC-VV3rG85J4QmIOJXB_Q,-1.279700453480371,36.98310695617865,2018.0,2.0,0.0,0.0,0.0,0.0,-/a/
-AFKE0J573eJlXvrrmS5kw,-1.168335004929973,36.82988700529685,2018.0,5.0,0.32286918,0.0,0.0,0.0,-/a/
-AFfLPC2neboJkjYtREPxQ,-1.267978841524614,37.01853000517306,2018.0,2.0,0.0,0.0,0.0,0.0,-/a/
-AH34FYuoEAQfvaljdD1sg,-1.210867470233534,36.93036443902447,2021.0,9.0,0.0,0.0,0.0,0.0,-/a/
-AIjMNk_ymvcl_k0LV448Q,-1.33076393771458,36.82851503865587,2021.0,10.0,0.0,0.0,0.0,0.0,-/a/
-AO2Qx_DsVfCH00TLRRkKw,-1.329862431461911,36.83328966662042,2018.0,10.0,0.0,0.0,0.0,0.0,-/a/
-AOhdESMuWhTaG31j6YJrw,-1.213838165485139,36.68916351024588,2022.0,2.0,0.0,0.0,0.6096421,0.0,-/a/
-ASGCYX0YEWHYfO_jkRzjw,-1.18068751464872,36.93909703000163,2021.0,7.0,0.0,0.0,0.0,0.0,-/a/
-AT_loaPM3Zi6OvmRVlbjw,-1.303275533341933,36.67354492432027,2018.0,1.0,0.0,0.0,0.30898452,0.0,-/a/
-AUdHFF0WYmTjnKZJxNnfw,-1.28481422867047,36.87962924767115,2021.0,7.0,0.0,0.25228217,0.0,0.0,-/a/
-AVuXi5bsWA5sVTTEhAmjw,-1.201781035944979,36.8756463968457,2021.0,9.0,0.0,0.0,0.0,0.0,-/a/
-AZMBi8NgUpgKcHoP_wiAw,-1.234261698345771,36.88591917455613,2018.0,2.0,0.0,0.0,0.0,0.0,-/a/
-AcB0M3myH81vCJbbHpLIw,-1.30813072742007,36.83318293916397,2021.0,9.0,0.0,0.42204913,0.5631584,0.0,-/a/
-AchFibRFl5GP5zLigHmhg,-1.298071608187958,36.89129092055088,2018.0,1.0,0.26549435,0.0,0.0,0.0,-/a/
-AdA96CBGREC-hNFCM0y0A,-1.325931011226444,36.89478605806907,2021.0,8.0,0.0,0.0,0.0,0.0,-/a/
-AeuhiuDsA89LAk_jRgDfA,-1.315165839074877,36.86030370805829,2018.0,1.0,0.0,0.0,0.0,0.0,-/a/
-AlXOm00ngSQeYgMrM_r-g,-1.275081461867821,36.81913193957021,2018.0,2.0,0.0,0.0,0.45773286,0.0,-/a/
-AnfVgqEjKw0bjYC-lbiMw,-1.175920102449977,36.91269570874029,2021.0,9.0,0.0,0.0,0.0,0.0,-/a/
-AvYor3WoI3Zi_bP3JMl_w,-1.175010813581272,36.75615839098579,2018.0,5.0,0.0,0.0,0.0,0.0,-/a/
-Ax2XQdlEuhqrtR_r7ryew,-1.280056979122055,36.91102566630909,2021.0,8.0,0.2705647,0.0,0.0,0.0,-/a/
-B-ujhRBCsPrAswrKa5ZCg,-1.318351849075599,36.77909369733518,2021.0,10.0,0.0,0.0,0.0,0.0,-/B/
-B12T5kw9LVnIsfvMaxXbw,-1.202988619299667,36.87993917277358,2021.0,9.0,0.0,0.0,0.0,0.0,-/B/
-B28FqYgw7ft1_iGNP-xzg,-1.302127553405644,36.84942449285635,2018.0,1.0,0.54388386,0.0,0.0,0.0,-/B/
-B3bOysXwoqPQBu5mKcyJA,-1.289964883657091,37.04069721248725,2018.0,2.0,0.0,0.0,0.0,0.0,-/B/
-B5cVP9vWUY4JPiGIzC9Ww,-1.201143444799358,36.93920307052556,2021.0,9.0,0.0,0.0,0.0,0.0,-/B/
-BA-Y__tw93kCkbQ_zHzGw,-1.204168804117743,36.90475003292946,2021.0,9.0,0.0,0.0,0.0,0.0,-/B/
-BDNy2k0UzzbgfqjJtai0w,-1.165039432205497,36.93532638174835,2021.0,12.0,0.0,0.0,0.0,0.0,-/B/
-BF7LRZVzymXbZlc1sIPBA,-1.299675214163351,37.06064298683044,2018.0,2.0,0.0,0.0,0.0,0.0,-/B/
-BIEqrldnlL_HDs6SdQlJQ,-1.236339143409652,36.87614709681554,2021.0,7.0,0.27960536,0.0,0.57679105,0.40094936,-/B/
-BJBt76pwz01xAyv2_NelA,-1.307296761173499,36.82746617003426,2021.0,7.0,0.0,0.0,0.0,0.0,-/B/
-BJdabjim2NnXUtFrmLouA,-1.289299651036586,36.98716994207631,2018.0,2.0,0.0,0.0,0.0,0.0,-/B/
-BMQyWlnDEE-nbDVOMUKEg,-1.199011492559402,36.90495966968859,2018.0,2.0,0.26375383,0.0,0.0,0.0,-/B/
-BNGQMNz_uQkgCbgILDCoQ,-1.263405107273,36.93803932272713,2021.0,8.0,0.0,0.0,0.0,0.30961895,-/B/
-BRYDaklx8dWR1Zic08KQA,-1.192474584355603,36.9465374543821,2021.0,9.0,0.0,0.0,0.0,0.0,-/B/
-BU39YpYxmcfM7A7sxtAJg,-1.380504987228022,36.92919554740872,2018.0,6.0,0.0,0.0,0.0,0.0,-/B/
-BUcL6Mn2lxNHyRQ-3wTVQ,-1.201103046318066,36.91929666408732,2021.0,12.0,0.2859561,0.32042137,0.0,0.0,-/B/
-BWKa6hMafJAziI5HAxYgA,-1.236066913474523,36.92835924244696,2021.0,9.0,0.37517214,0.0,0.0,0.3600766,-/B/
-BYDezM3iLOf6jcZqsP18g,-1.253841630326985,36.81859257204941,2017.0,12.0,0.0,0.0,0.0,0.0,-/B/
-Bc4rR2pRSnxxyUOFnNLMg,-1.241387864969562,36.79250428405806,2021.0,7.0,0.49649578,0.29643738,0.0,0.0,-/B/
-Be1qkbNzwGEsksCXU6rUw,-1.276662797336983,36.65817201340381,2021.0,8.0,0.0,0.0,0.0,0.0,-/B/
-Bf0Y67MPQv9HebPgEPLtg,-1.203232596797007,36.77116171725211,2021.0,9.0,0.0,0.0,0.0,0.0,-/B/
-BlDClKJgtH2X0XuMqQRAA,-1.285637961573875,36.78783603103496,2021.0,7.0,0.0,0.0,0.0,0.0,-/B/
-BpeIaaPZBFyfDIBYtPbdg,-1.281488841998157,37.03418101819522,2018.0,2.0,0.0,0.0,0.0,0.0,-/B/
-By0RI-TPkXpLFMU8pxgvA,-1.204636314242723,36.77268311424618,2021.0,9.0,0.0,0.0,0.0,0.0,-/B/
-By8uMKgeW-ICq0L2l3eMw,-1.200327177209427,36.84978750685879,2021.0,8.0,0.0,0.0,0.0,0.0,-/B/
-C-7W2xs2lOogSMLmqHhfQ,-1.266652634744629,36.84018760298608,2021.0,8.0,0.39211005,0.0,0.0,0.0,-/C/
-C1phDPI21YU23jLyUOM_w,-1.269856518903647,36.79478788739953,2021.0,7.0,0.0,0.0,0.0,0.0,-/C/
-C2AjKi8nnUs78lfr26IuA,-1.209068732044116,36.90522518137405,2021.0,9.0,0.0,0.0,0.0,0.0,-/C/
-C2rAsMNjkOtyWZ3ilbtdw,-1.286433370994416,36.99027524082359,2021.0,8.0,0.0,0.0,0.0,0.0,-/C/
-C5ZC3Jg3RTpm0N77GO6HQ,-1.2163580718561,36.8103073721533,2018.0,2.0,0.35294858,0.5770539,0.4841388,0.0,-/C/
-C7Dcss8zKT4vMpiZK6pHQ,-1.273463788740071,37.00585202716935,2018.0,2.0,0.0,0.0,0.0,0.0,-/C/
-C82Z9SGR0HXeWayW5SHgA,-1.221368330757299,36.71165250006502,2021.0,10.0,0.0,0.0,0.0,0.0,-/C/
-C9z4T3L-12kE2pFq5aw2Q,-1.267328189235233,36.85283737787191,2021.0,9.0,0.0,0.34946218,0.0,0.0,-/C/
-CBRAKOb69tYCMjH-t0Rig,-1.352683586179746,36.76277066256996,2021.0,7.0,0.0,0.0,0.0,0.0,-/C/
-CJWDXyDASF9b68ymVqjcw,-1.230482551556732,36.88779167742557,2021.0,7.0,0.0,0.0,0.0,0.0,-/C/
-COVxQBVPNf8lSMUuWUjEg,-1.266827625446832,36.89722888736542,2018.0,2.0,0.0,0.0,0.0,0.0,-/C/
-CQ0DBmiKM04tRVZP1n15w,-1.249075957640655,36.87317034434105,2018.0,2.0,0.0,0.0,0.0,0.32508224,-/C/
-CQDxBrOeSzaS8gKy20UAg,-1.22015293707092,36.74410039111617,2021.0,8.0,0.0,0.0,0.0,0.0,-/C/
-CQQqjzgoLawx3LN307U4g,-1.273068055480286,36.84164286873177,2021.0,7.0,0.5446512,0.37604797,0.0,0.40780684,-/C/
-CQaJOiggtHctWiJRnvwkw,-1.269608543549966,36.72700919538585,2017.0,12.0,0.0,0.33168933,0.0,0.0,-/C/
-CY-w4c6DW_tetOxMX4FSg,-1.227666727195504,36.92304270832892,2018.0,2.0,0.3255695,0.48434603,0.0,0.0,-/C/
-CYkw-6j_KLDTP1DeavtZg,-1.276441087763751,36.77436344524633,2021.0,8.0,0.42914668,0.0,0.4845792,0.0,-/C/
-CbSifhnXIa3Gh1lDFbTog,-1.166108598226175,36.96448610919634,2018.0,5.0,0.0,0.3133278,0.28891206,0.0,-/C/
-Cd2V8PSxMz0kpxKqIXidA,-1.263488630624821,36.80909031733049,2021.0,8.0,0.0,0.0,0.0,0.0,-/C/
-ChfgSb8ER1TBuGCdnbNOQ,-1.27948468314669,36.73313761273416,2017.0,12.0,0.0,0.0,0.61668485,0.0,-/C/
-Ci56IYlErKIG-ZTkOlPmw,-1.182066062752781,36.88062369551501,2021.0,9.0,0.0,0.0,0.0,0.0,-/C/
-CjmGIHvnbwLKob4oPhHhw,-1.255063178536777,36.85691226956811,2021.0,12.0,0.0,0.0,0.0,0.0,-/C/
-ClsGPrSgINx2XUpR8LmFQ,-1.278439581013216,36.84607155809457,2021.0,9.0,0.0,0.0,0.0,0.0,-/C/
